1. FORM TYPE	2. REPORTING YEAR	3. TRADE SECRET INDICATOR	4. TRIFD	5. FACILITY NAME	6. FACILITY STREET	7. FACILITY CITY	8. FACILITY COUNTY	9. FACILITY STATE	10. FACILITY ZIP CODE	11. BIA CODE	12. TRIBE NAME	13. ENTIRE FACILITY IND	14. PARTIAL FACILITY IND	15. FEDERAL FACILITY IND	16. GOCO FACILITY IND	17. ASSIGNED FED.  FACILITY FLAG	18. ASSIGNED PARTIAL FACILITY FLAG	19. PUBLIC CONTACT NAME	20. PUBLIC CONTACT PHONE	21. PUBLIC CONTACT PHONE EXT	22. PUBLIC CONTACT EMAIL	23. PRIMARY SIC CODE	24. SIC CODE 2	25. SIC CODE 3	26. SIC CODE 4	27. SIC CODE 5	28. SIC CODE 6	29. NAICS ORIGIN	30. PRIMARY NAICS CODE	31. NAICS CODE 2	32. NAICS CODE 3	33. NAICS CODE 4	34. NAICS CODE 5	35. NAICS CODE 6	36. LATITUDE	37. LONGITUDE	38. DB NR A	39. DB NR B	40. RCRA NR A	41. RCRA NR B	42. RCRA NR C	43. RCRA NR D	44. RCRA NR E	45. RCRA NR F	46. RCRA NR G	47. RCRA NR H	48. RCRA NR I	49. RCRA NR J	50. NPDES NR A	51. NPDES NR B	52. NPDES NR C	53. NPDES NR D	54. NPDES NR E	55. NPDES NR F	56. NPDES NR G	57. NPDES NR H	58. NPDES NR I	59. NPDES NR J	60. PARENT COMPANY NAME	61. PARENT COMPANY DB NR	62. STANDARDIZED PARENT COMPANY NAME	63. FOREIGN PARENT COMPANY NAME	64. FOREIGN PARENT COMPANY DB NR	65. STANDARDIZED FOREIGN PARENT COMPANY NAME	66. FRS FACILITY ID	67. DOCUMENT CONTROL NUMBER	68. CAS NUMBER	69. TRI_CHEM_ID	70. CHEMICAL NAME	71. MIXTURE NAME	72. ELEMENTAL METAL INCLUDED	73. CLASSIFICATION	74. UNIT OF MEASURE	75. HAZARDOUS AIR POLLUTANT - HAPS	76. CARCINOGEN	77. PFAS	78. METAL IND	79. REVISION CODE 1	80. REVISION CODE 2	81. DIOXIN DISTRIBUTION 1	82. DIOXIN DISTRIBUTION 2	83. DIOXIN DISTRIBUTION 3	84. DIOXIN DISTRIBUTION 4	85. DIOXIN DISTRIBUTION 5	86. DIOXIN DISTRIBUTION 6	87. DIOXIN DISTRIBUTION 7	88. DIOXIN DISTRIBUTION 8	89. DIOXIN DISTRIBUTION 9	90. DIOXIN DISTRIBUTION 10	91. DIOXIN DISTRIBUTION 11	92. DIOXIN DISTRIBUTION 12	93. DIOXIN DISTRIBUTION 13	94. DIOXIN DISTRIBUTION 14	95. DIOXIN DISTRIBUTION 15	96. DIOXIN DISTRIBUTION 16	97. DIOXIN DISTRIBUTION 17	98. QUANTITY RELEASED PRIOR YEAR	99. QUANTITY RELEASED CURRENT YEAR	100. QUANTITY RELEASED FOLLOWING YEAR	101. QUANTITY RELEASED SECOND FOLLOWING YEAR	102. ON-SITE LIMITED RELEASES - PRIOR YEAR	103. ON-SITE LIMITED RELEASES - CURRENT YEAR	104. ON-SITE LIMITED RELEASES - FOLLOWING YEAR	105. ON-SITE LIMITED RELEASES - SECOND-FOLLOWING YEAR	106. OTHER ON-SITE RELEASES - PRIOR YEAR	107. OTHER ON-SITE RELEASES - CURRENT YEAR	108. OTHER ON-SITE RELEASES - FOLLOWING YEAR	109. OTHER ON-SITE RELEASES - SECOND-FOLLOWING YEAR	110. OFF-SITE LIMITED RELEASES - PRIOR YEAR	111. OFF-SITE LIMITED RELEASES - CURRENT YEAR	112. OFF-SITE LIMITED RELEASES - FOLLOWING YEAR	113. OFF-SITE LIMITED RELEASES - SECOND-FOLLOWING YEAR	114. OTHER OFF-SITE RELEASES - PREVIOUS YEAR	115. OTHER OFF-SITE RELEASES - CURRENT YEAR	116. OTHER OFF-SITE RELEASES - FOLLOWING YEAR	117. OTHER OFF-SITE RELEASES - SECOND-FOLLOWING YEAR	118. ENERGY RECOVERY ON SITE PRIOR YEAR	119. ENERGY RECOVERY ON SITE CURRENT YEAR	120. ENERGY RECOVERY ON SITE FOLLOWING YEAR	121. ENERGY RECOVERY ON SITE SECOND-FOLLOWING YEAR	122. ENERGY RECOVERY OFF SITE PRIOR YEAR	123. ENERGY RECOVERY OFF SITE CURRENT YEAR	124. ENERGY RECOVERY OFF SITE FOLLOWING YEAR	125. ENERGY RECOVERY OFF SITE SECOND-FOLLOWING YEAR	126. QUANTITY RECYCLED ON SITE PRIOR YEAR	127. QUANTITY RECYCLED ON SITE CURRENT YEAR	128. QUANTITY RECYCLED ON SITE FOLLOWING YEAR	129. QUANTITY RECYCLED ON SITE SECOND-FOLLOWING YEAR	130. QUANTITY RECYCLED OFF SITE PRIOR YEAR	131. QUANTITY RECYCLED OFF SITE CURRENT YEAR	132. QUANTITY RECYCLED OFF SITE FOLLOWING YEAR	133. QUANTITY RECYCLED OFF SITE SECOND-FOLLOWING YEAR	134. QUANTITY TREATED ON SITE PRIOR YEAR	135. QUANTITY TREATED ON SITE CURRENT YEAR	136. QUANTITY TREATED ON SITE FOLLOWING YEAR	137. QUANTITY TREATED ON SITE SECOND-FOLLOWING YEAR	138. QUANTITY TREATED OFF SITE PRIOR YEAR	139. QUANTITY TREATED OFF SITE CURRENT YEAR	140. QUANTITY TREATED OFF SITE FOLLOWING YEAR	141. QUANTITY TREATED OFF SITE SECOND-FOLLOWING YEAR	142. CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	143. PROD RATIO/ACTIVITY INDEX	144. PROD RATIO OR ACTIVITY	145. FIRST  SOURCE REDUCTION ACTIVITY CODE 	146. FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	147. FIRST SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1	148. FIRST SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1 DESCRIPTION	149. FIRST SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2	150. FIRST SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2 DESCRIPTION	151. FIRST SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3	152. FIRST SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3 DESCRIPTION	153. FIRST SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE	154. FIRST SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE DESCRIPTION	155. SECOND SOURCE REDUCTION ACTIVITY CODE	156. SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	157. SECOND SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1	158. SECOND SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1 DESCRIPTION	159. SECOND SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2	160. SECOND SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2 DESCRIPTION	161. SECOND SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3	162. SECOND SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3 DESCRIPTION	163. SECOND SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE	164. SECOND SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE DESCRIPTION	165. THIRD SOURCE REDUCTION ACTIVITY CODE	166. THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	167. THIRD SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1	168. THIRD SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1 DESCRIPTION	169. THIRD SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2	170. THIRD SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2 DESCRIPTION	171. THIRD SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3	172. THIRD SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3 DESCRIPTION	173. THIRD SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE	174. THIRD SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE DESCRIPTION	175. FOURTH SOURCE REDUCTION ACTIVITY CODE	176. FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	177. FOURTH SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1	178. FOURTH SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1 DESCRIPTION	179. FOURTH SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2	180. FOURTH SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2 DESCRIPTION	181. FOURTH SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3	182. FOURTH SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3 DESCRIPTION	183. FOURTH SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE	184. FOURTH SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE DESCRIPTION	20251105
R	2022	NO	43103RYNLDREYNO	NOVELIS ALR ROLLED PRODUCTS INC	1 REYNOLDS RD	ASHVILLE	PICKAWAY	OH	43103			YES	NO	NO	NO	NO	NO	DALE CHILDRESS	7409831329		DALE.CHILDRESS@NOVELIS.COM								332812	332311					39.72928	-82.96726	080068656		OHD055352512										OH0003891										NOVELIS INC	963258483	NOVELIS INC	HINDALCO INDUSTRIES LTD	650141922		110000381836	1322221543541	95-63-6	0000095636	1,2,4-Trimethylbenzene	NA	NO	TRI	Pounds	NO	NO	NO	NO																				0	0	0	0	0	0	0	0	962.94	923.82	923.82	923.82	0	0	0	0	0	0	0	0	0	0	0	0	19.663	24121	24121	24121	0	0	0	0	0	0	0	0	191767.09	199552.03	199552.03	199552.03	0	0	0	0		1.04	PRODUCTION	NA	NA																																							
R	2022	NO	97348PPTLB30480	CASCADE PACIFIC PULP  HALSEY PULP MILL	30480 AMERICAN DR	HALSEY	LINN	OR	97348			YES	NO	NO	NO	NO	NO	LISA SCOTT	5413691752		LISA.SCOTT@IGIC.COM								322110						44.382194	-123.159618	827898862		ORD091288316										ORR241051	ORR10F806	OR0001074								INTERNATIONAL GRAND INVESTMENT CORP	032537794	INTERNATIONAL GRAND INVESTMENT CORP				110000488142	1322220801916	67-56-1	0000067561	Methanol	NA	NO	TRI	Pounds	YES	NO	NO	NO																				0	0	0	0	0	0	0	0	781660	645298	645298	645298	0	0	0	0	426	274	274	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2624179	3820657	3820657	3820657	0	0	0	0		.93	PRODUCTION	NA	NA																																							
R	2022	NO	97348PPTLB30480	CASCADE PACIFIC PULP  HALSEY PULP MILL	30480 AMERICAN DR	HALSEY	LINN	OR	97348			YES	NO	NO	NO	NO	NO	LISA SCOTT	5413691752		LISA.SCOTT@IGIC.COM								322110						44.382194	-123.159618	827898862		ORD091288316										ORR241051	ORR10F806	OR0001074								INTERNATIONAL GRAND INVESTMENT CORP	032537794	INTERNATIONAL GRAND INVESTMENT CORP				110000488142	1322220800890	7664-41-7	0007664417	Ammonia	NA	NO	TRI	Pounds	NO	NO	NO	NO																				0	0	0	0	0	0	0	0	106256	98751	93812	93812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.93	PRODUCTION	NA	NA																																							
R	2022	NO	52732RLSTN2200M	NESTLE PURINA PETCARE CO	2200 MANUFACTURING DR	CLINTON	CLINTON	IA	52732			YES	NO	NO	NO	NO	NO	JUSTIN WILKINSON	5632435510										311111						41.82362	-90.24074	006266811		IAD049392053																				NESTLE PURINA PETCARE CO	006266811	NESTLE PURINA PETCARE CO				110000415676	1322221038336	7440-50-8	0007440508	Copper	NA	NO	TRI	Pounds	NO	NO	NO	YES																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336.9	702	702	702	0	0	0	0	0	0	0	0	0	0	0	0	158	594.1	594	594	0	0	0	0	0	0	0	0		1.24	PRODUCTION	NA	NA																																							
R	2022	NO	29677MCHLNHIGHW	MICHELIN NA INC-SANDY SPRINGS	6301 HWY 76	PENDLETON	ANDERSON	SC	29670			YES	NO	NO	NO	NO	NO	MATT MINTO	8642602485		MATT.MINTO@MICHELIN.COM								326211						34.601667	-82.768889	084716950		SCD073716516																				MICHELIN N.A. INC	001667161	MICHELIN NORTH AMERICA INC	CIE GEN DES ETS MICHELIN	281938431		110014402315	1322221038375	N420	N420	Lead compounds	NA	NO	PBT	Pounds	YES	NO	NO	YES																				0	0	0	0	0	0	0	0	.18	.18	.18	.18	.18	0	0	0	.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	PRODUCTION	NA	NA																																							
R	2022	NO	29115TRNTY600PR	VALTIR LLC PLT 1478	600 PROSPERITY DR	ORANGEBURG	ORANGEBURG	SC	29115			YES	NO	NO	NO	NO	NO	DOUGLAS BLACK	8033957030		DOUG.BLACK@VALTIR.COM								332812						33.44947	-80.85046	107105941		SCR000763045										SCR004219										RUSH HOUR HOLDCO LLC		RUSH HOUR HOLDCO LLC				110070524898	1322220802793	N982	N982	Zinc compounds	NA	NO	TRI	Pounds	NO	NO	NO	YES																				0	0	0	0	0	0	0	0	1168	893.62	893.62	893.62	314781	314781	314781	314781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	PRODUCTION	NA	NA																																							
R	2022	NO	29115TRNTY600PR	VALTIR LLC PLT 1478	600 PROSPERITY DR	ORANGEBURG	ORANGEBURG	SC	29115			YES	NO	NO	NO	NO	NO	DOUGLAS BLACK	8033957030		DOUG.BLACK@VALTIR.COM								332812						33.44947	-80.85046	107105941		SCR000763045										SCR004219										RUSH HOUR HOLDCO LLC		RUSH HOUR HOLDCO LLC				110070524898	1322220802781	7440-02-0	0007440020	Nickel	NA	NO	TRI	Pounds	YES	YES	NO	YES																				0	0	0	0	0	0	0	0	16	3.3	3.3	3.3	3182	3086	3086	3086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.1	PRODUCTION	NA	NA																																							
R	2022	NO	13424CLDWL6152C	CALDWELL BENNETT INC	6152 COUNTY SEAT RD	ORISKANY	ONEIDA	NY	13424			YES	NO	NO	NO	NO	NO	PAUL BRAZINSKI	3153378540		PAULB@CBICABLES.COM								335932						43.16141	-75.39139	058901042																												110012708793	1322221546512	7439-92-1	0007439921	Lead	NA	NO	PBT	Pounds	NO	YES	NO	YES	RR6																			0	0	0	0	0	0	0	0	0	0	0	0	1.2	1.4	1.4	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.2	PRODUCTION	NA	NA																																							
R	2022	NO	50158FSHRCGOVER	FISHER CONTROLS INTERNATIONAL LLC	1702 S 12TH AVE	MARSHALLTOWN	MARSHALL	IA	50158			YES	NO	NO	NO	NO	NO	MICHAEL STEVEN	6413283742		MICHAEL.STEVEN@EMERSON.COM								332911						42.026779	-92.892772			IAD005287768																				EMERSON ELECTRIC CO	006269633	EMERSON ELECTRIC CO				110036275241	1322221297082	7440-02-0	0007440020	Nickel	NA	NO	TRI	Pounds	YES	YES	NO	YES																				0	0	0	0	0	0	0	0	112.131793	116.79	0	0	0	0	0	0	7.640843	11.354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25033.566064	37926.04	0	0	0	0	0	0	0	0	0	0		1.23	ACTIVITY	NA	NA																																							
R	2022	NO	2720WTCHNM18CMM	TECHNIMARK LLC	180 COMMERCE PL	ASHEBORO	RANDOLPH	NC	27203			YES	NO	NO	NO	NO	NO	JR DELK	3364984171		JRDELK@TECHNIMARK.COM								326199						35.77847	-79.81155	103484309		NCD982076259										NCG050362																110007663858	1322221347812	7440-38-2	0007440382	Arsenic	NA	NO	TRI	Pounds	YES	YES	NO	YES																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0		1	ACTIVITY	NA	NA																																							
R	2022	NO	82334SNCLREASTL	HF SINCLAIR PARCO REFINING LLC	100 E LINCOLN AVE	SINCLAIR	CARBON	WY	82334			YES	NO	NO	NO	NO	NO	SCOTT DENTON	3073288009		SCOTT.DENTON@HFSINCLAIR.COM								324110						41.77899	-107.104	362905809		WYD079959185																				HF SINCLAIR CORP	118606788	HF SINCLAIR CORP				110000468093	1322221297551	110-54-3	0000110543	n-Hexane	NA	NO	TRI	Pounds	YES	NO	NO	NO																				0	0	0	0	0	0	0	0	7600	7600	7600	7600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	530	530	530	0	0	0	0		1.04	PRODUCTION	NA	NA																																							
R	2022	NO	78220STHWS5731F	AZZ GALVANIZING - SAN ANTONIO	5731 FM 1346	SAN ANTONIO	BEXAR	TX	78220			YES	NO	NO	NO	NO	NO	JASON PENCE	8178100095	5978	JASONPENCE@AZZ.COM								332812						29.42238	-98.3768	008012148		TXD043879048										TXR05FJ17										AZZ INC	008012148	AZZ INC				110000464827	1322220806362	N420	N420	Lead compounds	NA	NO	PBT	Pounds	YES	NO	NO	YES																				0	0	0	0	0	0	0	0	.06	.017	.017	.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.51	11.89	11.89	11.89	0	0	0	0	0	0	0	0		.83	PRODUCTION	NA	NA																																							
