1. FORM TYPE	2. REPORTING YEAR	3. TRADE SECRET INDICATOR	4. TRIFD	5. FACILITY NAME	6. FACILITY STREET	7. FACILITY CITY	8. FACILITY COUNTY	9. FACILITY STATE	10. FACILITY ZIP CODE	11. BIA CODE	12. TRIBE NAME	13. ENTIRE FACILITY IND	14. PARTIAL FACILITY IND	15. FEDERAL FACILITY IND	16. GOCO FACILITY IND	17. ASSIGNED FED.  FACILITY FLAG	18. ASSIGNED PARTIAL FACILITY FLAG	19. PUBLIC CONTACT NAME	20. PUBLIC CONTACT PHONE	21. PUBLIC CONTACT PHONE EXT	22. PUBLIC CONTACT EMAIL	23. PRIMARY SIC CODE	24. SIC CODE 2	25. SIC CODE 3	26. SIC CODE 4	27. SIC CODE 5	28. SIC CODE 6	29. NAICS ORIGIN	30. PRIMARY NAICS CODE	31. NAICS CODE 2	32. NAICS CODE 3	33. NAICS CODE 4	34. NAICS CODE 5	35. NAICS CODE 6	36. LATITUDE	37. LONGITUDE	38. DB NR A	39. DB NR B	40. RCRA NR A	41. RCRA NR B	42. RCRA NR C	43. RCRA NR D	44. RCRA NR E	45. RCRA NR F	46. RCRA NR G	47. RCRA NR H	48. RCRA NR I	49. RCRA NR J	50. NPDES NR A	51. NPDES NR B	52. NPDES NR C	53. NPDES NR D	54. NPDES NR E	55. NPDES NR F	56. NPDES NR G	57. NPDES NR H	58. NPDES NR I	59. NPDES NR J	60. PARENT COMPANY NAME	61. PARENT COMPANY DB NR	62. STANDARDIZED PARENT COMPANY NAME	63. FOREIGN PARENT COMPANY NAME	64. FOREIGN PARENT COMPANY DB NR	65. STANDARDIZED FOREIGN PARENT COMPANY NAME	66. FRS FACILITY ID	67. DOCUMENT CONTROL NUMBER	68. CAS NUMBER	69. TRI_CHEM_ID	70. CHEMICAL NAME	71. MIXTURE NAME	72. ELEMENTAL METAL INCLUDED	73. CLASSIFICATION	74. UNIT OF MEASURE	75. HAZARDOUS AIR POLLUTANT - HAPS	76. CARCINOGEN	77. PFAS	78. METAL IND	79. REVISION CODE 1	80. REVISION CODE 2	81. DIOXIN DISTRIBUTION 1	82. DIOXIN DISTRIBUTION 2	83. DIOXIN DISTRIBUTION 3	84. DIOXIN DISTRIBUTION 4	85. DIOXIN DISTRIBUTION 5	86. DIOXIN DISTRIBUTION 6	87. DIOXIN DISTRIBUTION 7	88. DIOXIN DISTRIBUTION 8	89. DIOXIN DISTRIBUTION 9	90. DIOXIN DISTRIBUTION 10	91. DIOXIN DISTRIBUTION 11	92. DIOXIN DISTRIBUTION 12	93. DIOXIN DISTRIBUTION 13	94. DIOXIN DISTRIBUTION 14	95. DIOXIN DISTRIBUTION 15	96. DIOXIN DISTRIBUTION 16	97. DIOXIN DISTRIBUTION 17	98. QUANTITY RELEASED PRIOR YEAR	99. QUANTITY RELEASED CURRENT YEAR	100. QUANTITY RELEASED FOLLOWING YEAR	101. QUANTITY RELEASED SECOND FOLLOWING YEAR	102. ON-SITE LIMITED RELEASES - PRIOR YEAR	103. ON-SITE LIMITED RELEASES - CURRENT YEAR	104. ON-SITE LIMITED RELEASES - FOLLOWING YEAR	105. ON-SITE LIMITED RELEASES - SECOND-FOLLOWING YEAR	106. OTHER ON-SITE RELEASES - PRIOR YEAR	107. OTHER ON-SITE RELEASES - CURRENT YEAR	108. OTHER ON-SITE RELEASES - FOLLOWING YEAR	109. OTHER ON-SITE RELEASES - SECOND-FOLLOWING YEAR	110. OFF-SITE LIMITED RELEASES - PRIOR YEAR	111. OFF-SITE LIMITED RELEASES - CURRENT YEAR	112. OFF-SITE LIMITED RELEASES - FOLLOWING YEAR	113. OFF-SITE LIMITED RELEASES - SECOND-FOLLOWING YEAR	114. OTHER OFF-SITE RELEASES - PREVIOUS YEAR	115. OTHER OFF-SITE RELEASES - CURRENT YEAR	116. OTHER OFF-SITE RELEASES - FOLLOWING YEAR	117. OTHER OFF-SITE RELEASES - SECOND-FOLLOWING YEAR	118. ENERGY RECOVERY ON SITE PRIOR YEAR	119. ENERGY RECOVERY ON SITE CURRENT YEAR	120. ENERGY RECOVERY ON SITE FOLLOWING YEAR	121. ENERGY RECOVERY ON SITE SECOND-FOLLOWING YEAR	122. ENERGY RECOVERY OFF SITE PRIOR YEAR	123. ENERGY RECOVERY OFF SITE CURRENT YEAR	124. ENERGY RECOVERY OFF SITE FOLLOWING YEAR	125. ENERGY RECOVERY OFF SITE SECOND-FOLLOWING YEAR	126. QUANTITY RECYCLED ON SITE PRIOR YEAR	127. QUANTITY RECYCLED ON SITE CURRENT YEAR	128. QUANTITY RECYCLED ON SITE FOLLOWING YEAR	129. QUANTITY RECYCLED ON SITE SECOND-FOLLOWING YEAR	130. QUANTITY RECYCLED OFF SITE PRIOR YEAR	131. QUANTITY RECYCLED OFF SITE CURRENT YEAR	132. QUANTITY RECYCLED OFF SITE FOLLOWING YEAR	133. QUANTITY RECYCLED OFF SITE SECOND-FOLLOWING YEAR	134. QUANTITY TREATED ON SITE PRIOR YEAR	135. QUANTITY TREATED ON SITE CURRENT YEAR	136. QUANTITY TREATED ON SITE FOLLOWING YEAR	137. QUANTITY TREATED ON SITE SECOND-FOLLOWING YEAR	138. QUANTITY TREATED OFF SITE PRIOR YEAR	139. QUANTITY TREATED OFF SITE CURRENT YEAR	140. QUANTITY TREATED OFF SITE FOLLOWING YEAR	141. QUANTITY TREATED OFF SITE SECOND-FOLLOWING YEAR	142. CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	143. PROD RATIO/ACTIVITY INDEX	144. PROD RATIO OR ACTIVITY	145. FIRST  SOURCE REDUCTION ACTIVITY CODE 	146. FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	147. FIRST SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1	148. FIRST SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1 DESCRIPTION	149. FIRST SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2	150. FIRST SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2 DESCRIPTION	151. FIRST SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3	152. FIRST SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3 DESCRIPTION	153. FIRST SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE	154. FIRST SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE DESCRIPTION	155. SECOND SOURCE REDUCTION ACTIVITY CODE	156. SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	157. SECOND SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1	158. SECOND SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1 DESCRIPTION	159. SECOND SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2	160. SECOND SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2 DESCRIPTION	161. SECOND SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3	162. SECOND SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3 DESCRIPTION	163. SECOND SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE	164. SECOND SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE DESCRIPTION	165. THIRD SOURCE REDUCTION ACTIVITY CODE	166. THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	167. THIRD SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1	168. THIRD SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1 DESCRIPTION	169. THIRD SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2	170. THIRD SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2 DESCRIPTION	171. THIRD SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3	172. THIRD SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3 DESCRIPTION	173. THIRD SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE	174. THIRD SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE DESCRIPTION	175. FOURTH SOURCE REDUCTION ACTIVITY CODE	176. FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	177. FOURTH SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1	178. FOURTH SOURCE REDUCTION ACTIVITY ID METHOD - CODE 1 DESCRIPTION	179. FOURTH SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2	180. FOURTH SOURCE REDUCTION ACTIVITY ID METHOD - CODE 2 DESCRIPTION	181. FOURTH SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3	182. FOURTH SOURCE REDUCTION ACTIVITY ID METHOD - CODE 3 DESCRIPTION	183. FOURTH SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE	184. FOURTH SOURCE REDUCTION ACTIVITY CODE - EST ANNUAL REDUCTION CODE DESCRIPTION	20251105
R	2020	NO	90280LNDYT9301S	LUNDAY-THAGARD CO DBA WORLD OIL REFINING	9301 GARFIELD AVE	SOUTH GATE	LOS ANGELES	CA	90280			YES	NO	NO	NO	NO	NO	KINGSTON HON	5624722024		KHON@WORLDOILCORP.COM								324110						33.946295	-118.16704	008345464		CAD008345464																				WORLD OIL CORP	072937436	WORLD OIL CORP				110001187144	1320219004126	7439-97-6	0007439976	Mercury	NA	NO	PBT	Pounds	YES	NO	NO	YES																				0	0	0	0	0	0	0	0	.15047	.16	.16	.16	.0457	5.5155	5.5155	5.5155	8.4151	2.4888	2.4888	2.4888	0	0	0	0	0	0	0	0	.02	.004	.004	.004	2.1637	.1544	.1544	.1544	0	0	0	0	0	0	0	0		.85	PRODUCTION	NA	NA																																							
R	2020	NO	77414XCRPB21FM3	OXEA CORP BAY CITY PLANT	2001 FM 3057	BAY CITY	MATAGORDA	TX	77414			YES	NO	NO	NO	NO	NO	MICHEAL FLETCHER	9792414634		MICHEAL.FLETCHER@OQ.COM								325199						28.861921	-96.020763	792038346		TXR000077784	TXD026040709									TXR05V929	TXR05O305	TX0006017										OQ CHEMICALS CORP				110031389192	1320218760534	78-84-2	0000078842	Isobutyraldehyde	NA	NO	TRI	Pounds	NO	NO	NO	NO																				0	0	0	0	0	0	0	0	4418	3877.3234357	4645.51	2300	0	0	0	0	0	0	0	0	23986	27405	23000	23000	0	0	0	0	0	0	0	0	0	0	0	0	66625	64465	65000	65000	0	.131	0	0	0	.81	PRODUCTION	NA	NA																																							
R	2020	NO	3633WHSTMT1SNAT	HS AUTOMOTIVE OF ALABAMA INC	100 SONATA DRIVE	ENTERPRISE	COFFEE	AL	36330			YES	NO	NO	NO	NO	NO	GARY JORDAN	3344708806		GJORDAN@HSAA.NET								326299						31.359228	-85.87328	079833496																						HWASEUNG AUTOMOTIVE AMERICA HOLDINGS INC	151864025	HWASEUNG AUTOMOTIVE AMERICA HOLDINGS INC				110070557955	1320219270206	1330-20-7	0001330207	Xylene (mixed isomers)	NA	NO	TRI	Pounds	YES	NO	NO	NO																				0	0	0	0	0	0	0	0	344	333	333	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62253	60343	60343	60343	0	0	0	0		.81	ACTIVITY	NA	NA																																							
R	2020	NO	46368MRCNR6300U	PVS TECHNOLOGIES INC.	6300 US HWY RT 12	PORTAGE	PORTER	IN	46368			YES	NO	NO	NO	NO	NO	ANDREW ROTH	2197632623	1401	AROTH@PVSCHEMICALS.COM								325180						41.620389	-87.170278	151369303		INR000109017	INR000011817	IND016584641								INRM00909										PVS CHEMICALS INC	006530273	PVS CHEMICALS INC				110056963282	1320218788925	7647-01-0	0007647010	Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)	NA	NO	TRI	Pounds	YES	NO	NO	NO																				0	0	0	0	0	0	0	0	9454	12912	10300	10300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.37	PRODUCTION	NA	NA																																							
R	2020	NO	54479LNDLK306PA	LAND O LAKES-SPENCER DAIRY	306 PARK ST	SPENCER	MARATHON	WI	54479			YES	NO	NO	NO	NO	NO	ERIC TIEGEN	6513752164		EATIEGEN@LANDOLAKES.COM								311513						44.754528	-90.296486			WID988583142																				LAND O LAKES INC	006253835	LAND O LAKES INC				110000422196	1320218888410	N511	N511	Nitrate compounds (water dissociable; reportable only when in aqueous solution)	NA	NO	TRI	Pounds	NO	NO	NO	NO																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1826	103	105	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45512	52580	53894	55209	9099	9955	10204	10453		.93	ACTIVITY	NA	NA																																							
R	2020	NO	63044HSSMN12999	HUSSMANN CORP	12999 ST CHARLES ROCK RD	BRIDGETON	ST LOUIS	MO	63044			YES	NO	NO	NO	NO	NO	CRAIG NELSON	3142912000	4953	CRAIG.NELSON@HUSSMANN.COM								332999						38.768341	-90.435242	006967731		MOD006267223										MOR203156										PANASONIC CORP OF NA	008919813	PANASONIC CORP OF NORTH AMERICA				110000440363	1320219352364	N120	N120	Diisocyanates	NA	NO	TRI	Pounds	NO	NO	NO	NO																				0	0	0	0	0	0	0	0	.37	.03	.03	.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.9	ACTIVITY	NA	NA																																							
R	2020	NO	33440NTDSTSOUTH	US SUGAR CORP-CLEWISTON SUGAR HOUSE	1731 S W C.OWEN AVE	CLEWISTON	HENDRY	FL	334401207			NO	YES	NO	NO	NO	YES	JUDY SANCHEZ	8639022210		JSANCHEZ@USSUGAR.COM								311314						26.734722	-80.9375	004117156		FLD000824938																				US SUGAR CORP		US SUGAR CORP				110039599912	1320219170139	7782-50-5	0007782505	Chlorine	NA	NO	TRI	Pounds	YES	NO	NO	NO																				0	0	0	0	0	0	0	0	37553	39953	40752	41567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.02	PRODUCTION	NA	NA																																							
R	2020	NO	71247STNHDMILLS	WESTROCK CP LLC	100 MILL ST	HODGE	JACKSON PARISH	LA	71247			YES	NO	NO	NO	NO	NO	ERIC TAYLOR	3182594421		ERIC.TAYLOR@WESTROCK.COM								322130						32.276643	-92.727371	968505995		LAD990737496										LAR10P153	LA0007684									SMURFIT WESTROCK U. S. HOLDING CO		SMURFIT WESTROCK US HOLDING CO	SMURFIT WESTROCK PUBLIC LTD CO	985693623		110070835133	1320219101805	N420	N420	Lead compounds	NA	YES	PBT	Pounds	YES	NO	NO	YES																				0	0	0	0	364	0	0	0	436.8	1398.9	1398.9	1398.9	620	1420	1420	1420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.1	PRODUCTION	NA	NA																																							
R	2020	NO	02865CRLCB1CARO	PRYSMIAN CABLE & SYSTEMS USA LLC	3 CAROL DRIVE	LINCOLN	PROVIDENCE	RI	02865			YES	NO	NO	NO	NO	NO	PAULO GABRIELLI	4013334848	64163	PGABRIELLI@GENERALCABLE.COM								335929						41.922881	-71.480779	088952171		RID000791657										RIRNE0319										PRYSMIAN CABLES & SYSTEMS (US) INC	088952171	PRYSMIAN CABLES & SYSTEMS (US) INC	PRYSMIAN SPA	541091510		110000312484	1320218761548	98-86-2	0000098862	Acetophenone	NA	NO	TRI	Pounds	YES	NO	NO	NO																				0	0	0	0	0	0	0	0	5000	3300	4200	5000	7	0	0	0	1600	1089	1300	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.74	PRODUCTION	NA	NA																																							
R	2020	NO	29448GNTCMPOBOX	GIANT CEMENT CO	HWY 453 & I-26 (654 JUDGE ST)	HARLEYVILLE	DORCHESTER	SC	29448			YES	NO	NO	NO	NO	NO	EDWARD (SONNY) F. DOUGHERTY, JR.	8034962200		SDOUGHERTY@GCHI.COM								327310						33.242778	-80.442222			SCD003351699										SCR004214										FORTALEZA USA LLC		FORTALEZA USA LLC	FORTALEZA MATERIALES S A P I			110000560544	1320219324314	N450	N450	Manganese compounds	NA	YES	TRI	Pounds	YES	NO	NO	YES																				0	0	0	0	0	0	0	0	.97	3.49	3.49	3.49	1416.03	1842.61	1842.61	1842.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.15	ACTIVITY	NA	NA																																							
R	2020	NO	17072SFTYK10ELE	SAFETY-KLEEN SYSTEMS NEW KINGSTOWN (NKP)	10 ELEANOR DR	NEW KINGSTOWN	CUMBERLAND	PA	17072			YES	NO	NO	NO	NO	NO	EPPLEY, ROBERT	7176979783		ROBERT.EPPLEY@SAFETY-KLEEN.COM								562112	484220	484230				40.233481	-77.072058	053976551		PAD000738823										PAG033857										CLEAN HARBORS INC	157793639	CLEAN HARBORS INC				110000332809	1320218891657	N590	N590	Polycyclic aromatic compounds	NA	NO	PBT	Pounds	YES	YES	NO	NO																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1538	1435.3	1435	1435	0	0	0	0	0	0	0	0		.93	ACTIVITY	NA	NA																																							
